Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
05-04-1993,24.92233701,24.92233701,24.78212695,24.85223198,172200,5,0,14,4,1993
06-04-1993,24.90481501,24.90481501,24.71202616,24.7821312,129700,6,1,14,4,1993
07-04-1993,24.81717603,24.86975479,24.76459727,24.86975479,28000,7,2,14,4,1993
08-04-1993,24.97490198,24.97490198,24.72953452,24.834692,180800,8,3,14,4,1993
12-04-1993,25.08007082,25.2027546,25.04501831,25.18522835,348500,12,0,15,4,1993
13-04-1993,25.16769179,25.32542802,25.15016554,25.23779678,146100,13,1,15,4,1993
14-04-1993,25.25533565,25.27286191,25.18523063,25.20275688,119600,14,2,15,4,1993
15-04-1993,25.18523063,25.25533565,25.09759934,25.20275688,148600,15,3,15,4,1993
16-04-1993,25.22028314,25.25533565,25.16770437,25.20275688,47900,16,4,15,4,1993
19-04-1993,25.2027355,25.27284047,25.08005181,25.09757805,157000,19,0,16,4,1993
20-04-1993,25.06254009,25.09759259,24.81717256,24.97490883,279500,20,1,16,4,1993
21-04-1993,25.02749103,25.02749103,24.887281,24.95738602,67900,21,2,16,4,1993
22-04-1993,24.85222558,25.06254061,24.64191055,24.64191055,97700,22,3,16,4,1993
23-04-1993,24.58933528,24.6594403,24.50170401,24.53675652,106000,23,4,16,4,1993
26-04-1993,24.55428249,24.64191376,24.27386242,24.34396744,62600,26,0,17,4,1993
27-04-1993,24.3089016,24.60684776,24.3089016,24.60684776,156800,27,1,17,4,1993
28-04-1993,24.57180367,24.62438242,24.51922492,24.55427742,85900,28,2,17,4,1993
29-04-1993,24.60686033,24.65943909,24.4666503,24.65943909,85000,29,3,17,4,1993
30-04-1993,24.74707875,24.83471005,24.69449997,24.69449997,88500,30,4,17,4,1993
03-05-1993,24.72954818,24.85223198,24.62439064,24.85223198,80500,3,0,18,5,1993
04-05-1993,24.90479355,25.02747726,24.86974106,24.93984604,149100,4,1,18,5,1993
05-05-1993,24.93985897,25.09759526,24.93985897,25.00996399,109000,5,2,18,5,1993
06-05-1993,24.97491726,24.99244352,24.90481223,24.92233849,54700,6,3,18,5,1993
07-05-1993,24.93985981,24.93985981,24.83470228,24.86975479,68000,7,4,18,5,1993
10-05-1993,24.90481223,25.06254855,24.90481223,24.92233849,113900,10,0,19,5,1993
11-05-1993,24.92233309,25.02749062,24.85222808,25.02749062,42600,11,1,19,5,1993
12-05-1993,24.92232284,25.00995407,24.92232284,24.99242783,31000,12,2,19,5,1993
13-05-1993,24.88728883,24.88728883,24.67697371,24.69449997,129100,13,3,19,5,1993
14-05-1993,24.69449769,24.76460273,24.65944518,24.67697144,63500,14,4,19,5,1993
17-05-1993,24.74706878,24.76459503,24.64191126,24.76459503,34000,17,0,20,5,1993
18-05-1993,24.78210372,24.79962996,24.65942004,24.74705124,105200,18,1,20,5,1993
19-05-1993,24.74706409,25.25532532,24.58932784,25.25532532,50200,19,2,20,5,1993
20-05-1993,25.25532492,25.32542992,25.20274617,25.32542992,98200,20,3,20,5,1993
21-05-1993,25.34294543,25.37799792,25.08005181,25.09757805,221400,21,4,20,5,1993
24-05-1993,25.15017811,25.29038816,25.15017811,25.20275688,30500,24,0,21,5,1993
25-05-1993,25.30790407,25.30790407,25.25532532,25.25532532,191800,25,1,21,5,1993
26-05-1993,25.32545404,25.58834803,25.30792778,25.57082176,102400,26,2,21,5,1993
27-05-1993,25.60586481,25.60586481,25.44812848,25.483181,53800,27,3,21,5,1993
28-05-1993,25.46565216,25.46565216,25.23781081,25.36049461,79100,28,4,21,5,1993
01-06-1993,25.44811587,25.69348338,25.41306337,25.60585213,28300,1,1,22,6,1993
02-06-1993,25.53576923,25.65845309,25.43061164,25.57082176,20300,2,2,22,6,1993
03-06-1993,25.51823352,25.51823352,25.43060222,25.483181,21600,3,3,22,6,1993
04-06-1993,25.4130684,25.4130684,25.29038462,25.39554214,32000,4,4,22,6,1993
07-06-1993,25.44813821,25.44813821,25.30792809,25.30792809,121400,7,0,23,6,1993
08-06-1993,25.23780871,25.23780871,25.0800724,25.0800724,104500,8,1,23,6,1993
09-06-1993,25.16769218,25.27284967,25.13263969,25.16769218,43300,9,2,23,6,1993
10-06-1993,25.15017584,25.2027546,25.09759707,25.18522835,17900,10,3,23,6,1993
11-06-1993,25.27285232,25.32543107,25.18522107,25.29037857,647400,11,4,23,6,1993
14-06-1993,25.32543031,25.34295656,25.25532532,25.25532532,64200,14,0,24,6,1993
15-06-1993,25.29038816,25.30791442,25.20275688,25.20275688,142400,15,1,24,6,1993
16-06-1993,25.20274657,25.25532532,25.13264157,25.25532532,330900,16,2,24,6,1993
17-06-1993,25.30790976,25.34296227,25.255331,25.34296227,37400,17,3,24,6,1993
18-06-1993,25.32841143,25.32841143,25.13425636,25.13425636,58500,18,4,24,6,1993
21-06-1993,25.20486436,25.20486436,25.15191297,25.1872139,29300,21,0,25,6,1993
22-06-1993,25.22251115,25.22251115,25.16955976,25.20486069,137500,22,1,25,6,1993
23-06-1993,25.2048569,25.2048569,24.97540092,24.97540092,227600,23,2,25,6,1993
24-06-1993,25.04600359,25.3107605,25.04600359,25.3107605,243700,24,3,25,6,1993
25-06-1993,25.29311371,25.36371556,25.27546325,25.29311371,44800,25,4,25,6,1993
28-06-1993,25.41667488,25.5755291,25.38137394,25.5755291,439900,28,0,26,6,1993
29-06-1993,25.54022338,25.54022338,25.41667012,25.45197105,207500,29,1,26,6,1993
30-06-1993,25.48727198,25.54022338,25.41667012,25.45197105,437600,30,2,26,6,1993
01-07-1993,25.48727143,25.48727143,25.34606771,25.38136864,605700,1,3,26,7,1993
02-07-1993,25.2931152,25.31076566,25.15191148,25.2401638,285400,2,4,26,7,1993
06-07-1993,25.2048569,25.27545874,24.9401,24.97540092,246400,6,1,27,7,1993
07-07-1993,24.95775674,25.08130999,24.95775674,25.04600906,343700,7,2,27,7,1993
08-07-1993,25.06365797,25.38136631,25.02835704,25.32841492,248200,8,3,27,7,1993
09-07-1993,25.32841167,25.39901352,25.27546029,25.39901352,378200,9,4,27,7,1993
12-07-1993,25.36371817,25.3990191,25.32841724,25.38136864,373700,12,0,28,7,1993
13-07-1993,25.39902278,25.46962465,25.22251811,25.36372185,389600,13,1,28,7,1993
14-07-1993,25.38136919,25.52257292,25.36371873,25.45197105,617300,14,2,28,7,1993
15-07-1993,25.43432358,25.43432358,25.29311984,25.34607124,443800,15,3,28,7,1993
16-07-1993,25.36370202,25.38135248,25.24014885,25.27544975,216400,16,4,28,7,1993
19-07-1993,25.27547251,25.27547251,25.18722016,25.25782204,188200,19,0,29,7,1993
20-07-1993,25.2401626,25.32841492,25.11660936,25.32841492,68500,20,1,29,7,1993
21-07-1993,25.29311004,25.3107605,25.2225082,25.3107605,142700,21,2,29,7,1993
22-07-1993,25.27546005,25.31076097,25.13425636,25.13425636,632400,22,3,29,7,1993
23-07-1993,25.18722016,25.25782204,25.16956969,25.25782204,286200,23,4,29,7,1993
26-07-1993,25.32841167,25.4519649,25.32841167,25.39901352,121300,26,0,30,7,1993
27-07-1993,25.41666957,25.43432003,25.29311631,25.38136864,92800,27,1,30,7,1993
28-07-1993,25.32841492,25.38136631,25.29311399,25.32841492,30800,28,2,30,7,1993
29-07-1993,25.38136743,25.54022161,25.3460665,25.46961975,331000,29,3,30,7,1993
30-07-1993,25.46961862,25.46961862,25.29311399,25.32841492,75300,30,4,30,7,1993
02-08-1993,25.3637126,25.48726582,25.3637126,25.39901352,41300,2,0,31,8,1993
03-08-1993,25.45196505,25.52256689,25.32841182,25.41666412,81600,3,1,31,8,1993
04-08-1993,25.41666412,25.46961551,25.34606228,25.41666412,434000,4,2,31,8,1993
05-08-1993,25.41667325,25.41667325,25.32842091,25.36372185,36800,5,3,31,8,1993
06-08-1993,25.43431444,25.4519649,25.3637126,25.39901352,402300,6,4,31,8,1993
09-08-1993,25.46962792,25.61083168,25.41667651,25.5402298,828200,9,0,32,8,1993
10-08-1993,25.52256966,25.54022012,25.48726873,25.52256966,604900,10,1,32,8,1993
11-08-1993,25.50491919,25.59317151,25.50491919,25.52256966,542200,11,2,32,8,1993
12-08-1993,25.59317478,25.59317478,25.36371873,25.45197105,303700,12,3,32,8,1993
13-08-1993,25.46964086,25.50494181,25.46964086,25.48729134,103500,13,4,32,8,1993
16-08-1993,25.50492004,25.69907514,25.50492004,25.62847328,241800,16,0,33,8,1993
17-08-1993,25.61082542,25.71672821,25.61082542,25.71672821,369300,17,1,33,8,1993
18-08-1993,25.80497213,25.91087489,25.78732167,25.85792351,414300,18,2,33,8,1993
19-08-1993,25.87557397,25.87557397,25.82262259,25.85792351,28500,19,3,33,8,1993
20-08-1993,25.80497417,25.87557602,25.78732371,25.87557602,80700,20,4,33,8,1993
23-08-1993,25.76968234,25.84028421,25.76968234,25.82263374,15600,23,0,34,8,1993
24-08-1993,25.82263025,26.10503769,25.82263025,26.10503769,273400,24,1,34,8,1993
25-08-1993,26.10504926,26.22860257,26.06974832,26.12269974,242300,25,2,34,8,1993
26-08-1993,26.1403389,26.28154262,26.03443611,26.1403389,120000,26,3,34,8,1993
27-08-1993,26.06974832,26.12269974,26.06974832,26.12269974,25700,27,4,34,8,1993
30-08-1993,26.1403491,26.2639024,26.1403491,26.22860146,183500,30,0,35,8,1993
31-08-1993,26.2109382,26.29919052,26.17563728,26.29919052,66500,31,1,35,8,1993
01-09-1993,26.21093412,26.31683688,26.21093412,26.2638855,136500,1,2,35,9,1993
02-09-1993,26.28152375,26.31682465,26.15797058,26.17562103,472400,2,3,35,9,1993
03-09-1993,26.15798978,26.22859164,26.12268885,26.19329071,630500,3,4,35,9,1993
07-09-1993,26.19330083,26.22860178,25.98149517,26.01679611,196400,7,1,36,9,1993
08-09-1993,26.01679354,26.01679354,25.75203648,25.92854118,269900,8,2,36,9,1993
09-09-1993,25.82262549,25.99913011,25.82262549,25.98147964,239200,9,3,36,9,1993
10-09-1993,26.05207954,26.22858415,26.01677862,26.21093369,106500,10,4,36,9,1993
13-09-1993,26.29920334,26.29920334,26.22860146,26.22860146,66900,13,0,37,9,1993
14-09-1993,26.15800068,26.15800068,26.03444737,26.12269974,184500,14,1,37,9,1993
15-09-1993,26.01678606,26.21094118,25.92853373,26.19329071,101000,15,2,37,9,1993
16-09-1993,26.15799086,26.17564132,26.06973853,26.08738899,54300,16,3,37,9,1993
17-09-1993,26.07233081,26.09009125,26.00128903,26.03680992,200900,17,4,37,9,1993
20-09-1993,26.0723386,26.12561995,25.82369232,25.82369232,57800,20,0,38,9,1993
21-09-1993,25.85919971,25.89472059,25.46847004,25.73487663,318200,21,1,38,9,1993
22-09-1993,25.82367879,25.98352274,25.78815791,25.94800186,439700,22,2,38,9,1993
23-09-1993,26.01904803,26.10785024,25.98352714,26.0900898,88500,23,3,38,9,1993
24-09-1993,26.05456003,26.07232046,25.98351828,26.01903915,53500,24,4,38,9,1993
27-09-1993,26.21440141,26.30320358,26.21440141,26.30320358,274600,27,0,39,9,1993
28-09-1993,26.32097119,26.32097119,26.23216899,26.24992943,158300,28,1,39,9,1993
29-09-1993,26.24993503,26.3209768,26.12561193,26.16113281,221000,29,2,39,9,1993
30-09-1993,26.16113045,26.21441177,26.0545678,26.10784912,99300,30,3,39,9,1993
01-10-1993,26.07232235,26.26768717,26.03680148,26.23216629,22700,1,4,39,10,1993
04-10-1993,26.26769257,26.26769257,26.1966508,26.26769257,1038500,4,0,40,10,1993
05-10-1993,26.32096848,26.32096848,26.1433641,26.23216629,436500,5,1,40,10,1993
06-10-1993,26.2499393,26.35650198,26.21441841,26.21441841,209200,6,2,40,10,1993
07-10-1993,26.24992658,26.24992658,26.12560352,26.14336395,59400,7,3,40,10,1993
08-10-1993,26.21441111,26.23217155,25.98352538,26.17889023,54400,8,4,40,10,1993
11-10-1993,26.23216629,26.2854476,26.23216629,26.23216629,467100,11,0,41,10,1993
12-10-1993,26.26769257,26.28545301,26.24993212,26.26769257,26200,12,1,41,10,1993
13-10-1993,26.28545301,26.28545301,26.23217168,26.26769257,139100,13,2,41,10,1993
14-10-1993,26.37424361,26.60512924,26.30320187,26.60512924,108100,14,3,41,10,1993
15-10-1993,26.72945102,26.80049275,26.65840929,26.74721146,1502500,15,4,41,10,1993
18-10-1993,26.72945738,26.72945738,26.6406552,26.67617607,722400,18,0,42,10,1993
19-10-1993,26.64065025,26.69393155,26.48080635,26.48080635,880100,19,1,42,10,1993
20-10-1993,26.56962158,26.56962158,26.46305893,26.51634026,230400,20,2,42,10,1993
21-10-1993,26.53408765,26.53408765,26.44528548,26.48080635,56200,21,3,42,10,1993
22-10-1993,26.51633312,26.62289574,26.35648918,26.35648918,390700,22,4,42,10,1993
25-10-1993,26.3742604,26.46306262,26.30321862,26.42754173,114500,25,0,43,10,1993
26-10-1993,26.40976906,26.42752949,26.32096688,26.40976906,186200,26,1,43,10,1993
27-10-1993,26.3742604,26.44530218,26.3742604,26.42754173,118400,27,2,43,10,1993
28-10-1993,26.46305225,26.69393795,26.46305225,26.62289619,129600,28,3,43,10,1993
29-10-1993,26.60513576,26.64065663,26.58737532,26.62289619,80700,29,4,43,10,1993
01-11-1993,26.58737278,26.71169583,26.58737278,26.69393539,36400,1,0,44,11,1993
02-11-1993,26.65841563,26.71169694,26.51633214,26.67617607,262100,2,1,44,11,1993
03-11-1993,26.65842161,26.65842161,26.21441059,26.33873367,479100,3,2,44,11,1993
04-11-1993,26.33872476,26.33872476,26.03679737,26.0545578,130400,4,3,44,11,1993
05-11-1993,25.98352538,26.17889023,25.87696273,26.17889023,363200,5,4,44,11,1993
08-11-1993,26.19665797,26.2854602,26.12561618,26.21441841,367600,8,0,45,11,1993
09-11-1993,26.39201023,26.40977067,26.21440585,26.23216629,246900,9,1,45,11,1993
10-11-1993,26.23217684,26.42754173,26.16113506,26.42754173,46500,10,2,45,11,1993
11-11-1993,26.42753093,26.49857268,26.33872874,26.35648918,88900,11,3,45,11,1993
12-11-1993,26.40976462,26.56960852,26.39200418,26.48080635,108200,12,4,45,11,1993
15-11-1993,26.53409068,26.53409068,26.39200719,26.46304893,243300,15,0,46,11,1993
16-11-1993,26.51633199,26.60513417,26.40976937,26.58737373,492600,16,1,46,11,1993
17-11-1993,26.60512778,26.60512778,26.37424216,26.44528389,39600,17,2,46,11,1993
18-11-1993,26.4097732,26.46305452,26.30321056,26.37425232,240800,18,3,46,11,1993
19-11-1993,26.28545537,26.35649714,26.26769493,26.32097626,106000,19,4,46,11,1993
22-11-1993,26.24993503,26.26769547,26.0723306,26.16113281,165300,22,0,47,11,1993
23-11-1993,26.30320358,26.32096402,26.16112011,26.30320358,89700,23,1,47,11,1993
24-11-1993,26.37424819,26.42752949,26.33872731,26.40976906,77200,24,2,47,11,1993
26-11-1993,26.48082307,26.48082307,26.40978129,26.42754173,1019800,26,4,47,11,1993
29-11-1993,26.49858069,26.55186201,26.32097626,26.32097626,517500,29,0,48,11,1993
30-11-1993,26.30321279,26.46305676,26.28545235,26.33873367,230000,30,1,48,11,1993
01-12-1993,26.48081495,26.49857539,26.37425232,26.37425232,379200,1,2,48,12,1993
02-12-1993,26.42752346,26.46304432,26.37424216,26.44528389,352000,2,3,48,12,1993
03-12-1993,26.42753582,26.5518589,26.42753582,26.5518589,306000,3,4,48,12,1993
06-12-1993,26.5873704,26.67617257,26.5873704,26.6406517,99500,6,0,49,12,1993
07-12-1993,26.64065663,26.65841707,26.58737532,26.62289619,88800,7,1,49,12,1993
08-12-1993,26.62289619,26.62289619,26.58737532,26.62289619,146700,8,2,49,12,1993
09-12-1993,26.62288648,26.65840734,26.49856346,26.53408432,416500,9,3,49,12,1993
10-12-1993,26.55184808,26.55184808,26.42752505,26.48080635,412900,10,4,49,12,1993
13-12-1993,26.48080779,26.6406517,26.44528692,26.6406517,273200,13,0,50,12,1993
14-12-1993,26.65840908,26.65840908,26.44528389,26.44528389,41900,14,1,50,12,1993
15-12-1993,26.4808108,26.49857124,26.40976906,26.40976906,82600,15,2,50,12,1993
16-12-1993,26.51632802,26.51632802,26.46304671,26.49856758,78200,16,3,50,12,1993
17-12-1993,26.5547855,26.66207757,26.53690349,26.64419556,104700,17,4,50,12,1993
20-12-1993,26.62632945,26.69785753,26.60844743,26.67997551,68800,20,0,51,12,1993
21-12-1993,26.64420888,26.64420888,26.55479878,26.59056282,205700,21,1,51,12,1993
22-12-1993,26.66209226,26.7872664,26.6084462,26.76938438,410300,22,2,51,12,1993
23-12-1993,26.75148392,26.80512994,26.7157199,26.75148392,533800,23,3,51,12,1993
27-12-1993,26.75149231,26.89454842,26.75149231,26.89454842,447100,27,0,52,12,1993
28-12-1993,26.87665694,26.96606697,26.85877493,26.94818497,880600,28,1,52,12,1993
29-12-1993,26.96607967,26.98396169,26.89455161,26.91243362,266700,29,2,52,12,1993
30-12-1993,26.8945611,26.8945611,26.75150492,26.80515099,219900,30,3,52,12,1993
31-12-1993,26.85879251,26.89455655,26.64420828,26.6620903,312900,31,4,52,12,1993
03-01-1994,26.6620909,26.69785494,26.55479878,26.59056282,960900,3,0,1,1,1994
04-01-1994,26.62631931,26.69784737,26.59055528,26.69784737,164300,4,1,1,1,1994
05-01-1994,26.73360191,26.76936593,26.62630986,26.75148392,710900,5,2,1,1,1994
06-01-1994,26.78724793,26.80512994,26.7157199,26.75148392,201000,6,3,1,1,1994
07-01-1994,26.80514153,26.93031564,26.73361347,26.91243362,775500,7,4,1,1,1994
10-01-1994,26.94820545,27.23431778,26.87667736,27.23431778,593700,10,0,2,1,1994
11-01-1994,27.21643764,27.21643764,27.09126349,27.1806736,295200,11,1,2,1,1994
12-01-1994,27.19855686,27.19855686,27.00185461,27.09126472,158400,12,2,2,1,1994
13-01-1994,27.01973724,27.07338331,26.9839732,27.01973724,244300,13,3,2,1,1994
14-01-1994,27.10913024,27.18065829,27.10913024,27.12701225,137200,14,4,2,1,1994
17-01-1994,27.12701225,27.16277628,27.07336622,27.12701225,17700,17,0,3,1,1994
18-01-1994,27.16278648,27.19855052,27.10914043,27.16278648,166400,18,1,3,1,1994
19-01-1994,27.12702877,27.16279282,27.03761866,27.09126472,200800,19,2,3,1,1994
20-01-1994,27.12702245,27.1806685,27.10914043,27.16278648,281100,20,3,3,1,1994
21-01-1994,27.19853709,27.19853709,27.09124503,27.10912704,85600,21,4,3,1,1994
24-01-1994,27.09127362,27.21644783,27.00186348,27.00186348,373800,24,0,4,1,1994
25-01-1994,27.01974551,27.03762754,26.94821739,27.00186348,310400,25,1,4,1,1994
26-01-1994,27.00183812,27.09124818,26.96607409,27.07336617,145100,26,2,4,1,1994
27-01-1994,27.12702065,27.35948687,27.09125661,27.32372284,344500,27,3,4,1,1994
28-01-1994,27.43101054,27.48465658,27.39524651,27.39524651,356500,28,4,4,1,1994
31-01-1994,27.5025584,27.64561462,27.46679434,27.59196854,313800,31,0,5,1,1994
01-02-1994,27.55619617,27.55619617,27.41313999,27.44890404,303600,1,1,5,2,1994
02-02-1994,27.53830028,27.62771034,27.52041826,27.62771034,307600,2,2,5,2,1994
03-02-1994,27.57406865,27.57406865,27.41313051,27.50254059,466100,3,3,5,2,1994
04-02-1994,27.50255313,27.53831717,26.87668228,26.87668228,1403200,4,4,5,2,1994
07-02-1994,26.80516116,27.07339159,26.80516116,27.00186348,516400,7,0,6,2,1994
08-02-1994,27.05550129,27.05550129,26.9124451,27.01973724,188200,8,1,6,2,1994
09-02-1994,27.03760219,27.14489426,27.00183817,27.12701225,144600,9,2,6,2,1994
10-02-1994,27.10913258,27.12701459,26.89454842,26.89454842,883900,10,3,6,2,1994
11-02-1994,26.91245016,27.05550638,26.78727598,26.98397827,519400,11,4,6,2,1994
14-02-1994,26.93032713,27.10914736,26.89456308,27.01973724,2742100,14,0,7,2,1994
15-02-1994,27.07337639,27.1806685,27.03761235,27.16278648,374700,15,1,7,2,1994
16-02-1994,27.19854733,27.19854733,27.09125523,27.14490128,287600,16,2,7,2,1994
17-02-1994,27.2700907,27.28797273,26.91245016,26.98397827,342400,17,3,7,2,1994
18-02-1994,27.00184491,27.01972693,26.75149668,26.82302475,313300,18,4,7,2,1994
22-02-1994,26.89456247,27.09126472,26.89456247,27.09126472,154500,22,1,8,2,1994
23-02-1994,27.12702938,27.14491141,26.93032713,27.01973724,391700,23,2,8,2,1994
24-02-1994,26.93032059,26.93032059,26.64420828,26.6620903,770800,24,3,8,2,1994
25-02-1994,26.69784427,26.78725433,26.64419824,26.78725433,531300,25,4,8,2,1994
28-02-1994,26.85878238,26.93031043,26.78725433,26.78725433,333000,28,0,9,2,1994
01-03-1994,26.78726764,26.8409137,26.53691934,26.67997551,423600,1,1,9,3,1994
02-03-1994,26.34021023,26.71573257,26.26868216,26.71573257,581500,2,2,9,3,1994
03-03-1994,26.67995958,26.67995958,26.57266751,26.64419556,223200,3,3,9,3,1994
04-03-1994,26.64420451,26.78726064,26.55479443,26.71573257,595800,4,4,9,3,1994
07-03-1994,26.8051472,26.8945573,26.8051472,26.85879326,539800,7,0,10,3,1994
08-03-1994,26.87665797,26.87665797,26.7157199,26.75148392,880300,8,1,10,3,1994
09-03-1994,26.78727216,26.89456431,26.66209799,26.87668228,2500100,9,2,10,3,1994
10-03-1994,26.85879251,26.85879251,26.57268021,26.6620903,207400,10,3,10,3,1994
11-03-1994,26.69785885,26.84091503,26.55480268,26.80515099,576600,11,4,10,3,1994
14-03-1994,26.91242465,26.91242465,26.80513259,26.84089661,345900,14,0,11,3,1994
15-03-1994,26.89455282,26.94819887,26.80514273,26.82302475,748600,15,1,11,3,1994
16-03-1994,26.85878325,27.03760338,26.76937319,27.03760338,455500,16,2,11,3,1994
17-03-1994,26.94819331,27.0733674,26.94819331,27.03760338,133000,17,3,11,3,1994
18-03-1994,26.90582108,27.06768765,26.8878359,27.0317173,365500,18,4,11,3,1994
21-03-1994,26.94179075,27.01373145,26.88783523,26.95977592,324800,21,0,12,3,1994
22-03-1994,26.9597766,27.08567282,26.90582108,27.0317173,435700,22,1,12,3,1994
23-03-1994,27.01372147,27.08566214,26.9957363,27.01372147,698500,23,2,12,3,1994
24-03-1994,26.90579957,26.95975505,26.56408152,26.68997765,1200500,24,3,12,3,1994
25-03-1994,26.70798333,26.77992402,26.43820572,26.43820572,100900,25,4,12,3,1994
28-03-1994,26.47417641,26.51014676,26.24036914,26.47417641,1117200,28,0,13,3,1994
29-03-1994,26.47418209,26.49216726,25.95261192,25.95261192,338400,29,1,13,3,1994
30-03-1994,25.97058019,26.04252085,25.59289169,25.59289169,1123900,30,2,13,3,1994
31-03-1994,25.59290572,25.71880195,25.05335043,25.66484642,788800,31,3,13,3,1994
04-04-1994,24.94541502,25.34108851,24.94541502,25.26914787,2627300,4,0,14,4,1994
05-04-1994,25.5209539,25.79073143,25.5209539,25.79073143,1179000,5,1,14,4,1994
06-04-1994,25.82670177,25.84468694,25.61087975,25.79073143,516500,6,2,14,4,1994
07-04-1994,25.77275223,25.97058912,25.62887085,25.91663361,666100,7,3,14,4,1994
08-04-1994,25.86267907,25.86267907,25.59290147,25.71879768,242400,8,4,14,4,1994
11-04-1994,25.79073369,25.93461504,25.72778559,25.82670403,203300,11,0,15,4,1994
12-04-1994,25.85367952,25.89864244,25.73677592,25.79073143,1409200,12,1,15,4,1994
13-04-1994,25.78174375,25.84469185,25.46700325,25.65584755,364100,13,2,15,4,1994
14-04-1994,25.61089089,25.79973524,25.55693536,25.66484642,419900,14,3,15,4,1994
15-04-1994,25.65585383,25.77275748,25.61988348,25.66484642,387300,15,4,15,4,1994
18-04-1994,25.69182498,25.76376569,25.41305474,25.49398804,369100,18,0,16,4,1994
19-04-1994,25.46699538,25.62886188,25.31412147,25.52994347,472200,19,1,16,4,1994
20-04-1994,25.55692907,25.61987717,25.36808477,25.50297356,508000,20,2,16,4,1994
21-04-1994,25.61088877,25.88066639,25.5209629,25.84469604,200300,21,3,16,4,1994
22-04-1994,25.9076195,25.92560466,25.74575308,25.81769371,301800,22,4,16,4,1994
25-04-1994,25.80872748,26.10548289,25.80872748,26.08749771,394600,25,0,17,4,1994
26-04-1994,26.05152949,26.09649243,26.00656655,26.06052208,399000,26,1,17,4,1994
28-04-1994,26.00655089,26.04252122,25.79072889,25.87166214,287000,28,3,17,4,1994
29-04-1994,25.82671568,25.98858228,25.79074532,25.95261192,481900,29,4,17,4,1994
02-05-1994,25.95261246,26.31231603,25.86268657,26.11447906,275000,2,0,18,5,1994
03-05-1994,26.12346806,26.13246065,25.93462372,26.08749771,183400,3,1,18,5,1994
04-05-1994,26.14144468,26.14144468,25.94360781,26.04252625,401900,4,2,18,5,1994
05-05-1994,26.0695113,26.11447424,26.00656319,26.00656319,659800,5,3,18,5,1994
06-05-1994,25.88065884,25.88065884,25.6648368,25.75476265,216300,6,4,18,5,1994
09-05-1994,25.68281738,25.75475804,25.48498055,25.52994347,499300,9,0,19,5,1994
10-05-1994,25.65584443,25.80871837,25.63785926,25.72778511,583400,10,1,19,5,1994
11-05-1994,25.70081757,25.73678792,25.42204733,25.49398804,210600,11,2,19,5,1994
12-05-1994,25.6558472,25.68282496,25.55692876,25.61987686,305200,12,3,19,5,1994
13-05-1994,25.69181755,25.69181755,25.49398066,25.61987686,321300,13,4,19,5,1994
16-05-1994,25.67382148,25.75475471,25.61986598,25.62885857,450400,16,0,20,5,1994
17-05-1994,25.64685968,26.00656319,25.61088933,26.00656319,470200,17,1,20,5,1994
18-05-1994,26.02453923,26.29431676,25.90763563,26.19539833,824800,18,2,20,5,1994
19-05-1994,26.14145636,26.39324885,26.14145636,26.32130814,531000,19,3,20,5,1994
20-05-1994,26.27632564,26.29431081,26.18639982,26.22237015,370400,20,4,20,5,1994
23-05-1994,26.19539529,26.20438788,26.09647688,26.17741013,262700,23,0,21,5,1994
24-05-1994,26.24936519,26.38425401,26.24936519,26.28533554,549600,24,1,21,5,1994
25-05-1994,26.18640826,26.37525255,26.09648241,26.35726738,738200,25,2,21,5,1994
26-05-1994,26.34827402,26.43819986,26.32129626,26.37525177,369600,26,3,21,5,1994
27-05-1994,26.33028292,26.40222359,26.28532001,26.40222359,162000,27,4,21,5,1994
31-05-1994,26.32129379,26.42021222,26.27633087,26.36625671,160000,31,1,22,5,1994
01-06-1994,26.30331023,26.48316193,26.22237697,26.48316193,200500,1,2,22,6,1994
02-06-1994,26.50114158,26.50114158,26.41121575,26.45617867,55100,2,3,22,6,1994
03-06-1994,26.4741734,26.69898806,26.39324013,26.60906219,550400,3,4,22,6,1994
06-06-1994,26.66302288,26.74395617,26.58208959,26.60007477,99300,6,0,23,6,1994
07-06-1994,26.55510387,26.60006679,26.49215577,26.56409645,120600,7,1,23,6,1994
08-06-1994,26.62704244,26.62704244,26.34827232,26.34827232,131900,8,2,23,6,1994
09-06-1994,26.46518494,26.4921627,26.41122942,26.4921627,80500,9,3,23,6,1994
10-06-1994,26.51913946,26.59108016,26.51913946,26.53712463,83100,10,4,23,6,1994
13-06-1994,26.50114892,26.58208218,26.49215633,26.5730896,109700,13,0,24,6,1994
14-06-1994,26.65402817,26.78891698,26.65402817,26.77992439,161000,14,1,24,6,1994
15-06-1994,26.78890063,26.79789321,26.65401191,26.67199707,142800,15,2,24,6,1994
16-06-1994,26.67200047,26.74394113,26.64502272,26.72595596,44000,16,3,24,6,1994
17-06-1994,26.73973425,26.76689038,26.54058931,26.57679749,403800,17,4,24,6,1994
20-06-1994,26.38669109,26.43195128,26.32332683,26.35048294,137400,20,0,25,6,1994
21-06-1994,26.33237862,26.33237862,26.01555729,26.12418175,139200,21,1,25,6,1994
22-06-1994,26.19659496,26.31427144,26.16943885,26.22375107,279900,22,2,25,6,1994
23-06-1994,26.26901291,26.30522106,26.03365994,26.06986809,922500,23,3,25,6,1994
24-06-1994,25.94315212,25.94315212,25.49055003,25.52675819,353800,24,4,25,6,1994
